9539384637,1,120,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
14152385429,2,240,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
18775927635,3,360,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
23258789091,4,480,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
27763658048,5,600,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
32199223261,6,720,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
36629296754,7,840,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
41208078485,8,960,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
45708920385,9,1080,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
50570640578,10,1200,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
55096415551,11,1320,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
59621829052,12,1440,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
64093937126,13,1560,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
68537831227,14,1680,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
73018144967,15,1800,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
77558675803,16,1920,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
82016200047,17,2040,30,4,49.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,24.0,Infinity,Infinity,Infinity,4,38.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,23.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,27.0,Infinity,Infinity,Infinity,4,56.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,30.0,Infinity,Infinity,Infinity,4,54.0,Infinity,Infinity,Infinity,4,34.0,Infinity,Infinity,Infinity,4,44.0,Infinity,Infinity,Infinity,4,35.0,Infinity,Infinity,Infinity,4,33.0,Infinity,Infinity,Infinity,4,26.0,Infinity,Infinity,Infinity,4,28.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,32.0,Infinity,Infinity,Infinity,4,48.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,64.0,Infinity,Infinity,Infinity,4,29.0,Infinity,Infinity,Infinity,4,42.0,Infinity,Infinity,Infinity,4,31.0,Infinity,Infinity,Infinity,4,39.0,Infinity,Infinity,Infinity,4,37.0,Infinity,Infinity,Infinity,4,52.0,Infinity,Infinity,Infinity
