548601233,1,120,5,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.8871732501603966,10.433104677065902,3.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
918439465,2,240,5,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.8871732501603966,10.433104677065902,3.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
1138412985,3,360,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
1331934891,4,480,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
1518634230,5,600,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
1693287239,6,720,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
1879216189,7,840,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
2014372856,8,960,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
2136533604,9,1080,4,4,2.996147799794189,9.519330179105227,1.0,0.0,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0,4,2.9472528246734027,9.541789750040971,1.0,0.0
2249115179,10,1200,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
2360420167,11,1320,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
2498011563,12,1440,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
2653424646,13,1560,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
2795600488,14,1680,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
2936659488,15,1800,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3066008712,16,1920,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3191054067,17,2040,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3294104596,18,2160,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3394139787,19,2280,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3504308136,20,2400,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3621875564,21,2520,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3735221383,22,2640,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3837340072,23,2760,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
3937373898,24,2880,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
4036821314,25,3000,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
4145231797,26,3120,2,4,2.9940311875346906,9.910217873520924,0.0,0.0,4,2.946561379260528,9.58706236059213,2.0,0.0
