2.0 8.0 0.4238095238095238 -1.6142857142857143
1.0 0.0 0.0 -0.5111111111111111
2.0 0.0 0.8833333333333333 -1.6916666666666667
2.0 4.0 0.24444444444444444 -1.2111111111111112
2.0 12.0 0.0 -1.5773809523809523
2.0 0.0 0.22916666666666666 -0.8214285714285714
2.0 0.0 0.23809523809523808 -1.0535714285714286
2.0 4.0 0.1388888888888889 -0.8916666666666666
2.0 0.0 0.25 -1.2202380952380951
2.0 8.0 0.5 -2.2232142857142856
2.0 4.0 0.625 -1.8035714285714286
2.0 0.0 0.3142857142857143 -1.4285714285714286
2.0 0.0 0.7916666666666666 -1.6833333333333336
2.0 8.0 0.041666666666666664 -0.9222222222222222
2.0 4.0 0.6875 -2.0357142857142856
2.0 4.0 0.36 -1.56
2.0 0.0 0.2571428571428571 -1.419047619047619
2.0 0.0 0.5416666666666667 -1.6541666666666666
2.0 0.0 0.37142857142857144 -1.438095238095238
3.0 5.0 1.0833333333333333 -2.416666666666667
3.0 7.0 0.8571428571428572 -2.2857142857142856
3.0 10.0 0.16666666666666666 -2.1444444444444444
3.0 10.0 0.6285714285714286 -2.619047619047619
3.0 7.0 1.2857142857142856 -2.988095238095238
3.0 3.0 1.8333333333333333 -2.6666666666666665
3.0 1.0 1.3958333333333333 -2.1666666666666665
3.0 7.0 1.5714285714285714 -3.0238095238095237
3.0 6.0 3.130952380952381 -3.4523809523809526
3.0 3.0 2.25 -3.0
3.0 6.0 1.2142857142857144 -2.494047619047619
3.0 8.0 1.6904761904761902 -3.0476190476190474
3.0 4.0 1.0285714285714287 -2.1714285714285717
3.0 3.0 1.9444444444444442 -2.7499999999999996
3.0 5.0 2.238888888888889 -3.0833333333333335
3.0 7.0 0.9666666666666667 -2.6833333333333336
3.0 6.0 0.9523809523809523 -2.1507936507936507
3.0 3.0 0.9166666666666666 -1.7833333333333332
3.0 1.0 1.5277777777777777 -2.2777777777777777
3.0 6.0 1.0 -2.369047619047619
3.0 7.0 0.325 -1.8607142857142858
3.0 5.0 1.5952380952380953 -2.904761904761905
3.0 9.0 0.2777777777777778 -1.7
3.0 4.0 2.6666666666666665 -3.261904761904762
4.0 5.0 3.5 -3.6833333333333336
4.0 7.0 1.6666666666666665 -4.122222222222222
4.0 6.0 2.5 -3.6166666666666667
4.0 0.0 2.9027777777777777 -2.5
4.0 7.0 1.5238095238095237 -3.1666666666666665
4.0 6.0 2.25 -3.0999999999999996
4.0 4.0 3.6 -3.95
5.0 1.0 3.944444444444444 -2.9999999999999996
5.0 2.0 5.999999999999999 -3.9166666666666665
5.0 3.0 4.666666666666667 -4.333333333333333
5.0 4.0 3.5999999999999996 -4.066666666666666
7.0 2.0 12.5 -4.0
8.0 2.0 7.249999999999999 -4.0
11.0 1.0 12.5 -4.0
11.0 1.0 10.0 -3.5
10.0 1.0 14.5 -3.0
2.0 4.0 0.6041666666666666 -1.7416666666666667
3.0 6.0 1.3333333333333333 -2.5
3.0 7.0 2.5952380952380953 -3.238095238095238
3.0 6.0 0.4722222222222222 -1.7833333333333334
3.0 1.0 0.9375 -2.0166666666666666
3.0 1.0 1.4444444444444444 -2.211111111111111
3.0 2.0 1.3916666666666668 -2.4416666666666664
3.0 9.0 0.19444444444444442 -1.55
3.0 2.0 1.9333333333333333 -2.6083333333333334
3.0 6.0 1.5833333333333333 -2.5333333333333337
3.0 8.0 1.8214285714285714 -3.2142857142857144
3.0 3.0 1.232142857142857 -2.2976190476190474
3.0 8.0 0.8571428571428571 -2.261904761904762
3.0 11.0 0.1111111111111111 -0.9777777777777776
3.0 9.0 0.8333333333333333 -2.6333333333333333
3.0 5.0 0.8571428571428571 -2.0595238095238093
3.0 4.0 1.7138888888888886 -2.85
3.0 6.0 2.2857142857142856 -3.107142857142857
3.0 1.0 1.6458333333333335 -2.5833333333333335
3.0 4.0 1.625 -2.8166666666666664
3.0 5.0 0.4285714285714286 -1.5714285714285714
3.0 7.0 0.5833333333333334 -2.0833333333333335
3.0 7.0 0.2833333333333333 -1.5444444444444443
4.0 4.0 2.8 -3.3666666666666667
4.0 5.0 1.3333333333333333 -3.083333333333333
4.0 5.0 1.0 -2.2476190476190476
4.0 2.0 3.8055555555555554 -3.833333333333333
4.0 10.0 0.5357142857142857 -2.2738095238095237
4.0 5.0 2.7944444444444443 -3.2666666666666666
4.0 11.0 0.08333333333333333 -1.172222222222222
4.0 6.0 0.6388888888888888 -2.0666666666666664
4.0 9.0 1.4166666666666667 -3.2
5.0 5.0 8.3 -4.75
5.0 4.0 2.9333333333333336 -3.5666666666666664
6.0 3.0 3.4499999999999997 -3.5
7.0 4.0 6.75 -4.5
7.0 6.0 1.9999999999999998 -3.3666666666666667
