131176775077,1,100,7,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-0.49441269724849324,84.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0
132905928240,2,200,10,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-0.49441269724849324,84.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0
135003653288,3,300,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
136980383924,4,400,12,2,-3.2292444546276147,137.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
139542314218,5,500,12,2,-7.689769489871564,460.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
141396911754,6,600,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
143489197659,7,700,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
146013172729,8,800,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
148366707865,9,900,12,2,-1.80455105446053,81.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
149679445838,10,1000,12,2,-5.917226717888552,233.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
151965082642,11,1100,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
154183584674,12,1200,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
156211572286,13,1300,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
158132566289,14,1400,12,2,-4.64068611508909,213.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
160254441683,15,1500,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
162319141724,16,1600,12,2,-1.80455105446053,81.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
163635012453,17,1700,12,2,-3.2292444546276147,137.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
165587248339,18,1800,12,2,-6.44523716954962,294.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-1.4246934001670846,56.0
167256507090,19,1900,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
168790035734,20,2000,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
171054552889,21,2100,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
173140925538,22,2200,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
175009181179,23,2300,12,2,-3.2292444546276147,137.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
176561310774,24,2400,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
178123798464,25,2500,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
179720816100,26,2600,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
182193279218,27,2700,12,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
184444126322,28,2800,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
186794345406,29,2900,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
188270011253,30,3000,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
190561293366,31,3100,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
192647704244,32,3200,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
194947577712,33,3300,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
197031197168,34,3400,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
198731052340,35,3500,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
200318458717,36,3600,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
201894562187,37,3700,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
203232888542,38,3800,12,2,-4.112675663428023,152.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
204750136960,39,3900,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
206764870264,40,4000,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
209132573798,41,4100,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
211012035407,42,4200,12,2,-4.492533317721468,177.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
212803735481,43,4300,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
214663718230,44,4400,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
216106763550,45,4500,12,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-6.44523716954962,294.0,2,-1.4246934001670846,56.0
217371789292,46,4600,12,2,-6.44523716954962,294.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.492533317721468,177.0,2,-7.689769489871564,460.0,2,-5.917226717888552,233.0,2,-4.112675663428023,152.0,2,-7.161759038210495,399.0,2,-4.64068611508909,213.0,2,-3.2292444546276147,137.0,2,-1.80455105446053,81.0,2,-1.4246934001670846,56.0
