200311691446,23,2300,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
206954476055,24,2400,6,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
212033306265,25,2500,6,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
216557138659,26,2600,6,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
222996322476,27,2700,6,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
229738289627,28,2800,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
236265607715,29,2900,6,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
241825567492,30,3000,6,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
247266266146,31,3100,5,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0
252616345967,32,3200,5,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-2.687982263260938,96.0
257658236079,33,3300,5,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0
263565321780,34,3400,6,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
268192733426,35,3500,6,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
273179959374,36,3600,6,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
278846898425,37,3700,6,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
285777323122,38,3800,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
292088320979,39,3900,6,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,332.0
299802333626,40,4000,5,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0
308817450589,41,4100,5,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0
315247454252,42,4200,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
321745835138,43,4300,5,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0
326976061964,44,4400,6,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
332888759523,45,4500,6,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
337608174451,46,4600,5,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0
342759495291,47,4700,6,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
348091540433,48,4800,5,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0
352727754038,49,4900,5,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0
357993483267,50,5000,6,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
363059721356,51,5100,5,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0
368608626376,52,5200,6,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
374000781311,53,5300,5,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-4.454628292552027,344.0
379366056260,54,5400,6,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
385622883521,55,5500,5,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-2.687982263260938,96.0
391845245690,56,5600,6,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
398382520465,57,5700,6,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
403619704344,58,5800,5,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0
409711915497,59,5900,6,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
415359310152,60,6000,5,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0
420923688487,61,6100,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
425814121908,62,6200,5,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0
431956163265,63,6300,6,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
437838662738,64,6400,6,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
444404510854,65,6500,6,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
450204214509,66,6600,5,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0
455944708124,67,6700,6,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
460581291734,68,6800,5,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0
466202302019,69,6900,5,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0
471280968731,70,7000,6,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
476412362541,71,7100,6,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-3.9325145835828796,262.0
480965521937,72,7200,5,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-3.2100959722300852,178.0
485532059205,73,7300,6,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
491334066175,74,7400,6,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
497084673151,75,7500,5,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0
503728734005,76,7600,6,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
510678716410,77,7700,6,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-3.9325145835828796,262.0
516864421445,78,7800,5,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0,2,-0.0,0.0
522125495573,79,7900,6,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
527605065247,80,8000,5,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-4.454628292552027,344.0
532882434620,81,8100,5,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0
538109308189,82,8200,6,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
543182621090,83,8300,6,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
548708524693,84,8400,5,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-0.0,0.0
555855357002,85,8500,6,2,-2.687982263260938,96.0,2,-0.5221137089691472,82.0,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
563191178654,86,8600,5,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0
570795416851,87,8700,6,2,-3.2100959722300852,178.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
578246469847,88,8800,6,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-4.454628292552027,344.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
585397826527,89,8900,5,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0
592370525335,90,9000,6,2,-4.454628292552027,344.0,2,-0.0,0.0,2,-0.5221137089691472,82.0,2,-2.687982263260938,96.0,2,-3.2100959722300852,178.0,2,-3.9325145835828796,262.0
599784369262,91,9100,5,2,-4.454628292552027,344.0,2,-0.5221137089691472,82.0,2,-3.2100959722300852,178.0,2,-0.0,0.0,2,-2.687982263260938,96.0
