262879221746,1,100,13,2,-17.971393773043154,3873.0,2,-9.253309815564617,2195.0,2,-14.941469301966388,2925.0,2,-9.891988187025182,2532.0,2,-18.511492868908256,3911.0,2,-21.92447656534629,4097.0,2,-17.420295195815672,3246.0,2,-25.74737223514941,4830.0,2,-19.55652536495041,3912.0,2,-22.915583152918952,4497.0,2,-21.02244164471137,3928.0,2,-27.736841605525345,5117.0,2,-17.831183084086717,3801.0
536604420684,2,200,20,2,-9.253309815564617,2195.0,2,-14.941469301966388,2925.0,2,-9.891988187025182,2532.0,2,-18.511492868908256,3911.0,2,-21.92447656534629,4097.0,2,-17.420295195815672,3246.0,2,-25.74737223514941,4830.0,2,-19.55652536495041,3912.0,2,-21.02244164471137,3928.0,2,-27.736841605525345,5117.0,2,-17.831183084086717,3801.0,2,-17.971393773043154,3873.0,2,-24.913569047008064,4618.0,2,-17.637394456209844,3500.0,2,-17.817214830118463,3727.0,2,-20.833522174471675,3915.0,2,-21.96395052955923,4384.0,2,-27.209472345464594,4905.0,2,-23.61376542188288,4452.0,2,-25.23070453037318,4735.0
