804467642,1,100,4,2,-0.4281796361638742,70.0,2,-2.005000683527,94.0,2,-2.687982263260938,96.0,2,-0.0,0.0
1137488997,2,200,5,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-3.9325145835828796,262.0
1850415864,3,300,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-3.9325145835828796,262.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0
3132617490,4,400,5,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0,2,-0.0,0.0
4429132922,5,500,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
5622233623,6,600,5,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0,2,-3.9325145835828796,262.0
7357598367,7,700,5,2,-0.0,0.0,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0
9002113535,8,800,5,2,-3.9325145835828796,262.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0
10216109970,9,900,5,2,-0.4281796361638742,70.0,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-0.0,0.0,2,-3.1161618994248124,166.0
11445950065,10,1000,5,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-0.0,0.0
12648667828,11,1100,5,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-0.0,0.0
14138287034,12,1200,5,2,-3.1161618994248124,166.0,2,-0.4281796361638742,70.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
15394550412,13,1300,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.9325145835828796,262.0
16721408314,14,1400,5,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-0.0,0.0,2,-3.1161618994248124,166.0,2,-3.9325145835828796,262.0
18182070862,15,1500,5,2,-0.0,0.0,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0
19541898816,16,1600,5,2,-0.4281796361638742,70.0,2,-3.9325145835828796,262.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0,2,-0.0,0.0
20568992477,17,1700,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
21525727134,18,1800,5,2,-3.9325145835828796,262.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0
22574261296,19,1900,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
23570506631,20,2000,5,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0,2,-3.9325145835828796,262.0,2,-0.4281796361638742,70.0,2,-0.0,0.0
25011357861,21,2100,5,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
26378325481,22,2200,5,2,-3.9325145835828796,262.0,2,-3.1161618994248124,166.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-0.0,0.0
27694999709,23,2300,5,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-2.687982263260938,96.0,2,-3.1161618994248124,166.0,2,-3.9325145835828796,262.0
29021067766,24,2400,5,2,-0.0,0.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-2.687982263260938,96.0,2,-3.9325145835828796,262.0
30077010905,25,2500,5,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.9325145835828796,262.0
31396848949,26,2600,5,2,-2.687982263260938,96.0,2,-0.4281796361638742,70.0,2,-3.1161618994248124,166.0,2,-0.0,0.0,2,-3.9325145835828796,262.0
