241149559526,1,100,14,2,-3.3711528991102075,1217.0,2,-23.061560368774632,4804.0,2,-9.089384595118343,2201.0,2,-13.940433850190647,2440.0,2,-9.90672551729422,2302.0,2,-7.081713100159026,1230.0,2,-18.290969711786815,3665.0,2,-15.376130791876319,3453.0,2,-15.134408126054545,3240.0,2,-18.482550217537728,4431.0,2,-23.333303324840106,5060.0,2,-7.509563126083952,1937.0,2,-19.70273518941563,4803.0,2,-12.42768092650473,2419.0
485881241418,2,200,14,2,-23.061560368774632,4804.0,2,-13.940433850190647,2440.0,2,-18.290969711786815,3665.0,2,-23.333303324840106,5060.0,2,-12.42768092650473,2419.0,2,-28.64808250504286,5916.0,2,-7.19149769645767,972.0,2,-15.247994231068107,3140.0,2,-11.166435916790132,2193.0,2,-7.335348007550621,1577.0,2,-21.77012015644562,4639.0,2,-16.199156588233553,3278.0,2,-7.85039073878853,1901.0,2,-18.719843852263594,4310.0
