260820876867,1,100,13,2,-4.598580990121379,1579.0,2,-26.7301833792608,5745.0,2,-18.3097885839454,3335.0,2,-23.780896099204927,4918.0,2,-8.395197235546135,2496.0,2,-19.624223638774566,4341.0,2,-12.501310812964139,2968.0,2,-13.458071444172385,3014.0,2,-7.996503938446042,2120.0,2,-5.320737978522626,1632.0,2,-21.853773175914043,4703.0,2,-20.555484673315036,4419.0,2,-21.558034032858153,4578.0
532058058159,2,200,20,2,-4.598580990121379,1579.0,2,-35.46468649846703,6978.0,2,-28.217624603809323,5472.0,2,-34.01739851636736,6855.0,2,-7.996503938446042,2120.0,2,-30.974017156516013,6151.0,2,-25.047441345008366,5262.0,2,-18.3097885839454,3335.0,2,-18.750287035826037,4067.0,2,-30.862343206431163,6071.0,2,-5.320737978522626,1632.0,2,-9.297232156181055,2857.0,2,-12.501310812964139,2968.0,2,-23.780896099204927,4918.0,2,-14.81463894108262,3253.0,2,-8.395197235546135,2496.0,2,-16.177189596956786,3281.0,2,-13.458071444172385,3014.0,2,-20.555484673315036,4419.0,2,-22.74183984258071,4796.0
