378665883,1,192,20,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,10.207792207792206,2,0.0,11.464285714285714,2,0.0,11.464285714285714,2,0.0,11.464285714285714,2,0.0,14.211111111111112,2,0.0,17.393055555555552,2,0.0,17.393055555555552,2,0.0,23.416666666666664,2,0.0,23.65277777777778,2,0.0,23.65277777777778,2,0.0,23.65277777777778,2,0.0,24.861111111111114,2,0.0,28.099999999999998,2,0.0,30.21111111111111,2,0.0,30.21111111111111,2,0.0,35.166666666666664,2,0.0,43.75000000000001,2,0.0,43.75000000000001
549269324,2,292,20,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527
757999073,3,392,20,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527
923264735,4,492,20,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527
1093376314,5,592,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527,2,0.0,7.215638528138527
1259919930,6,692,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
1422614324,7,792,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
1588788958,8,892,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
1999941632,9,992,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
2185120370,10,1092,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
2352957299,11,1192,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
2515546904,12,1292,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
2699934430,13,1392,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
2863244590,14,1492,20,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464,2,0.0,6.463203463203464
