2.0 46.0 0.0 -0.17712842712842713 0.23888888888888887
2.0 34.0 0.1874383960573477 -1.290636200716846 0.42613636363636365
2.0 10.0 0.15396090534979426 -0.20555555555555555 0.43887578616352196
2.0 18.0 0.1298891129032258 -0.21775985663082437 0.3887278582930757
2.0 26.0 0.06111111111111111 -0.20317460317460317 0.512
2.0 30.0 0.11702244116037219 -1.257261448640759 0.44285714285714284
2.0 42.0 0.036036036036036036 -0.7007722007722008 0.0
1.0 0.0 0.0 -0.1746928746928747 0.0
4.0 30.0 1.1998563218390803 -2.716810344827586 0.3247359963269054
4.0 39.0 0.34285714285714286 -2.7095238095238097 0.17866666666666667
4.0 33.0 1.2376344086021505 -1.9306675627240144 0.2588775578793727
4.0 28.0 1.6307107244607244 -2.351597476597476 0.40103559634809627
4.0 31.0 0.5014835858585859 -1.5507575757575758 0.16075205640423032
3.0 36.0 0.17619047619047618 -1.549299719887955 0.08012422360248447
3.0 25.0 0.5043877551020408 -1.9797619047619048 0.5000339789330616
3.0 19.0 0.5890206411945542 -1.4034387351778657 0.41099592415381886
3.0 30.0 0.5190886699507389 -2.376436781609195 0.4525775775775776
3.0 23.0 0.5190338164251208 -1.1416666666666666 0.4124091463738129
9.0 29.0 4.0997150997151 -2.399810066476733 0.13577290764790767
7.0 34.0 0.5580808080808081 -3.4318181818181817 0.17540242165242165
8.0 31.0 1.1883400537634408 -2.6206317204301075 0.2048735986235986
8.0 30.0 2.982905982905983 -2.86980056980057 0.13355908268877703
8.0 32.0 1.180695564516129 -2.7362231182795695 0.1376961250131982
5.0 31.0 1.788505747126437 -3.7302681992337163 0.2312742812742813
5.0 31.0 1.859567901234568 -2.304232804232804 0.20492375839182175
5.0 34.0 0.42237076648841354 -2.8554367201426025 0.18333333333333335
5.0 41.0 0.029411764705882353 -0.5668130888719124 0.22332317073170732
5.0 34.0 0.47490530303030304 -2.5738636363636362 0.1731876381724392
6.0 32.0 0.7037884119164908 -1.7175697865353037 0.12798663324979115
10.0 29.0 3.662698412698413 -3.0932539682539684 0.18637925255572313
12.0 30.0 3.737684729064039 -4.864532019704433 0.10705447330447329
12.0 30.0 4.399630541871922 -4.060344827586206 0.10479608111187061
12.0 32.0 2.7150537634408605 -2.096774193548387 0.07549818677605985
12.0 31.0 0.6354166666666666 -1.2130376344086022 0.1200281503560192
11.0 30.0 4.011022927689594 -1.57010582010582 0.1304890283813509
10.0 32.0 3.4951612903225806 -2.574193548387097 0.12055311293445056
12.0 32.0 1.9204301075268817 -2.58494623655914 0.1090169992609017
12.0 28.0 3.9386288998357966 -2.0381773399014778 0.11590881233738377
12.0 29.0 4.472085385878489 -2.0480295566502464 0.10377390435121944
12.0 28.0 4.809113300492611 -2.5357142857142856 0.12348277520691314
12.0 31.0 3.0505376344086024 -2.070967741935484 0.058717713263167805
2.0 30.0 0.24337712096332786 -1.3868910782703885 0.528061224489796
2.0 10.0 0.1444805194805195 -0.22862740707568294 0.5287698412698413
2.0 26.0 0.15088702147525676 -1.2784780578898225 0.561950146627566
2.0 34.0 0.037037037037037035 -0.48650793650793656 0.512
2.0 34.0 0.032407407407407406 -0.4753968253968254 0.512
