22785400,1,123,1,2,0.0,14.663888888888886
70813463,2,277,1,2,0.0,12.888888888888891
123780286,3,449,1,2,0.0,12.092063492063492
168037634,4,549,1,2,0.0,12.092063492063492
219645607,5,649,1,2,0.0,12.092063492063492
314952505,6,843,1,2,0.0,10.305555555555555
355915640,7,943,1,2,0.0,10.305555555555555
414306258,8,1105,1,2,0.0,6.854166666666667
459731309,9,1261,1,2,0.0,6.815833333333333
511370684,10,1361,1,2,0.0,6.815833333333333
607698512,11,1551,1,2,0.0,6.691666666666665
671034033,12,1651,1,2,0.0,6.691666666666665
783020552,13,1844,1,2,0.0,5.303703703703704
816067472,14,1944,1,2,0.0,5.303703703703704
871102778,15,2044,1,2,0.0,5.303703703703704
934272070,16,2144,1,2,0.0,5.303703703703704
995268771,17,2244,1,2,0.0,5.303703703703704
1046722802,18,2344,1,2,0.0,5.303703703703704
1083151658,19,2444,1,2,0.0,5.303703703703704
1132784673,20,2544,1,2,0.0,5.303703703703704
1203691662,21,2644,1,2,0.0,5.303703703703704
1284628746,22,2744,1,2,0.0,5.303703703703704
1340952588,23,2844,1,2,0.0,5.303703703703704
1392033882,24,2944,1,2,0.0,5.303703703703704
1436628809,25,3044,1,2,0.0,5.303703703703704
1489925360,26,3144,1,2,0.0,5.303703703703704
1557057197,27,3334,1,2,0.0,4.708055555555556
1636589351,28,3434,1,2,0.0,4.708055555555556
1680731328,29,3534,1,2,0.0,4.708055555555556
1758160866,30,3634,1,2,0.0,4.708055555555556
1807622872,31,3734,1,2,0.0,4.708055555555556
1844842258,32,3834,1,2,0.0,4.708055555555556
1920067120,33,3934,1,2,0.0,4.708055555555556
1972088789,34,4034,1,2,0.0,4.708055555555556
2000257707,35,4134,1,2,0.0,4.708055555555556
2083958230,36,4234,1,2,0.0,4.708055555555556
2125927959,37,4334,1,2,0.0,4.708055555555556
2181864045,38,4434,1,2,0.0,4.708055555555556
2238387225,39,4534,1,2,0.0,4.708055555555556
2274196218,40,4634,1,2,0.0,4.708055555555556
2323822748,41,4734,1,2,0.0,4.708055555555556
2444574379,42,4834,1,2,0.0,4.708055555555556
2500522411,43,4934,1,2,0.0,4.708055555555556
2553597096,44,5034,1,2,0.0,4.708055555555556
2625292566,45,5134,1,2,0.0,4.708055555555556
2669735941,46,5234,1,2,0.0,4.708055555555556
2742148212,47,5334,1,2,0.0,4.708055555555556
2823796977,48,5434,1,2,0.0,4.708055555555556
2883076428,49,5534,1,2,0.0,4.708055555555556
2937457397,50,5634,1,2,0.0,4.467757936507936
3009766244,51,5734,1,2,0.0,4.467757936507936
3068840554,52,5834,1,2,0.0,4.467757936507936
3116752222,53,5934,1,2,0.0,4.467757936507936
3163347707,54,6034,1,2,0.0,4.467757936507936
3245728292,55,6222,1,2,0.0,4.466666666666666
3300681678,56,6322,1,2,0.0,4.466666666666666
3353356660,57,6422,1,2,0.0,4.466666666666666
3406439195,58,6522,1,2,0.0,4.466666666666666
3452167009,59,6622,1,2,0.0,4.466666666666666
3507784630,60,6722,1,2,0.0,4.466666666666666
3550818297,61,6822,1,2,0.0,4.466666666666666
3588559581,62,6922,1,2,0.0,4.466666666666666
3626155458,63,7022,1,2,0.0,4.466666666666666
3684628337,64,7122,1,2,0.0,4.466666666666666
3726230107,65,7222,1,2,0.0,4.466666666666666
3790804329,66,7322,1,2,0.0,4.466666666666666
3858046416,67,7422,1,2,0.0,4.466666666666666
3909252298,68,7522,1,2,0.0,4.466666666666666
3957128809,69,7622,1,2,0.0,4.466666666666666
4021292065,70,7722,1,2,0.0,4.466666666666666
4060254983,71,7822,1,2,0.0,4.466666666666666
4112567127,72,7922,1,2,0.0,4.466666666666666
4149503206,73,8022,1,2,0.0,4.466666666666666
