216016545,1,100,1,2,0.0,16.364583333333332
382959521,2,200,1,2,0.0,15.309027777777777
571113325,3,300,1,2,0.0,15.309027777777777
736781761,4,400,1,2,0.0,15.069444444444443
899414715,5,500,1,2,0.0,15.069444444444443
1060205148,6,600,1,2,0.0,15.069444444444443
1218858491,7,700,1,2,0.0,15.069444444444443
1378376432,8,800,1,2,0.0,15.069444444444443
1538278715,9,900,1,2,0.0,15.069444444444443
1700002355,10,1000,1,2,0.0,15.069444444444443
1859156775,11,1100,1,2,0.0,13.424999999999997
2014760982,12,1200,1,2,0.0,13.424999999999997
2171546205,13,1300,1,2,0.0,12.898148148148149
2327442593,14,1400,1,2,0.0,12.898148148148149
2480794338,15,1500,1,2,0.0,12.898148148148149
2631888501,16,1600,1,2,0.0,12.600694444444446
2999327913,17,1700,1,2,0.0,12.600694444444446
3179669950,18,1800,1,2,0.0,12.600694444444446
3330561019,19,1900,1,2,0.0,12.600694444444446
3480503180,20,2000,1,2,0.0,12.600694444444446
3632214816,21,2100,1,2,0.0,12.600694444444446
3783958537,22,2200,1,2,0.0,12.600694444444446
3934633542,23,2300,1,2,0.0,12.600694444444446
4087197147,24,2400,1,2,0.0,12.600694444444446
4284302772,25,2500,1,2,0.0,12.600694444444446
4434882204,26,2600,1,2,0.0,12.600694444444446
4585670531,27,2700,1,2,0.0,12.600694444444446
4735743423,28,2800,1,2,0.0,12.600694444444446
4884158115,29,2900,1,2,0.0,12.600694444444446
5034764512,30,3000,1,2,0.0,12.600694444444446
5187442122,31,3100,1,2,0.0,12.600694444444446
5344096614,32,3200,1,2,0.0,12.600694444444446
5507010485,33,3300,1,2,0.0,12.600694444444446
5673505632,34,3400,1,2,0.0,12.600694444444446
5821607320,35,3500,1,2,0.0,12.600694444444446
5970347645,36,3600,1,2,0.0,12.600694444444446
6121074532,37,3700,1,2,0.0,12.600694444444446
6267801670,38,3800,1,2,0.0,12.600694444444446
6416580906,39,3900,1,2,0.0,12.600694444444446
6564564152,40,4000,1,2,0.0,12.600694444444446
6713264199,41,4100,1,2,0.0,12.600694444444446
6886126246,42,4200,1,2,0.0,12.600694444444446
7053869309,43,4300,1,2,0.0,12.600694444444446
7203580046,44,4400,1,2,0.0,12.600694444444446
7353041267,45,4500,1,2,0.0,12.600694444444446
7506511796,46,4600,1,2,0.0,12.600694444444446
7668099586,47,4700,1,2,0.0,12.600694444444446
7845399314,48,4800,1,2,0.0,12.600694444444446
7995930617,49,4900,1,2,0.0,12.600694444444446
8164398674,50,5000,1,2,0.0,12.600694444444446
8327935138,51,5100,1,2,0.0,12.600694444444446
8497345617,52,5200,1,2,0.0,12.600694444444446
8645349684,53,5300,1,2,0.0,12.600694444444446
8793882478,54,5400,1,2,0.0,12.600694444444446
8942734760,55,5500,1,2,0.0,12.600694444444446
9092211683,56,5600,1,2,0.0,12.600694444444446
9258718776,57,5700,1,2,0.0,12.600694444444446
9431127190,58,5800,1,2,0.0,12.600694444444446
9581295655,59,5900,1,2,0.0,12.600694444444446
9730746637,60,6000,1,2,0.0,12.600694444444446
9879192731,61,6100,1,2,0.0,12.600694444444446
10026744531,62,6200,1,2,0.0,12.600694444444446
10198218373,63,6300,1,2,0.0,12.600694444444446
10373303186,64,6400,1,2,0.0,12.600694444444446
10522398839,65,6500,1,2,0.0,12.600694444444446
10669981359,66,6600,1,2,0.0,12.600694444444446
10818388542,67,6700,1,2,0.0,12.600694444444446
10967919396,68,6800,1,2,0.0,12.600694444444446
11116678152,69,6900,1,2,0.0,12.600694444444446
11294910063,70,7000,1,2,0.0,12.600694444444446
11462411121,71,7100,1,2,0.0,12.600694444444446
11612477868,72,7200,1,2,0.0,12.600694444444446
11761970151,73,7300,1,2,0.0,12.600694444444446
11932651075,74,7400,1,2,0.0,12.600694444444446
12082662868,75,7500,1,2,0.0,12.600694444444446
12236551531,76,7600,1,2,0.0,12.600694444444446
12418856238,77,7700,1,2,0.0,12.600694444444446
12579641893,78,7800,1,2,0.0,12.600694444444446
12737928301,79,7900,1,2,0.0,12.600694444444446
12898628281,80,8000,1,2,0.0,12.600694444444446
13067744872,81,8100,1,2,0.0,12.600694444444446
13237019500,82,8200,1,2,0.0,12.600694444444446
13386618962,83,8300,1,2,0.0,12.600694444444446
13536176098,84,8400,1,2,0.0,12.600694444444446
13706374717,85,8500,1,2,0.0,12.600694444444446
13873039847,86,8600,1,2,0.0,12.600694444444446
14045196698,87,8700,1,2,0.0,12.600694444444446
14221152937,88,8800,1,2,0.0,12.600694444444446
14370247907,89,8900,1,2,0.0,12.600694444444446
14543536963,90,9000,1,2,0.0,12.600694444444446
14708529216,91,9100,1,2,0.0,12.600694444444446
14877137219,92,9200,1,2,0.0,12.600694444444446
15043870958,93,9300,1,2,0.0,12.600694444444446
15195218732,94,9400,1,2,0.0,12.600694444444446
15344658449,95,9500,1,2,0.0,12.600694444444446
15493766049,96,9600,1,2,0.0,12.600694444444446
15643240241,97,9700,1,2,0.0,12.600694444444446
15813983287,98,9800,1,2,0.0,12.600694444444446
15990023494,99,9900,1,2,0.0,12.600694444444446
16156635376,100,10000,1,2,0.0,12.600694444444446
16319650624,101,10100,1,2,0.0,12.600694444444446
16473478530,102,10200,1,2,0.0,12.600694444444446
16634195235,103,10300,1,2,0.0,12.600694444444446
16783332190,104,10400,1,2,0.0,12.600694444444446
16952702391,105,10500,1,2,0.0,12.600694444444446
17102525768,106,10600,1,2,0.0,12.600694444444446
17251603671,107,10700,1,2,0.0,12.600694444444446
17402088212,108,10800,1,2,0.0,12.600694444444446
17572889285,109,10900,1,2,0.0,12.600694444444446
17727980467,110,11000,1,2,0.0,12.600694444444446
17896473441,111,11100,1,2,0.0,12.600694444444446
18047196574,112,11200,1,2,0.0,12.600694444444446
18197364015,113,11300,1,2,0.0,12.600694444444446
18346865172,114,11400,1,2,0.0,12.600694444444446
18513871296,115,11500,1,2,0.0,12.600694444444446
18684832454,116,11600,1,2,0.0,12.600694444444446
18962630086,117,11700,1,2,0.0,12.600694444444446
19289919762,118,11800,1,2,0.0,12.600694444444446
19610329172,119,11900,1,2,0.0,12.600694444444446
19907584199,120,12000,1,2,0.0,12.600694444444446
20210356205,121,12100,1,2,0.0,12.600694444444446
20442422951,122,12200,1,2,0.0,12.600694444444446
20640169602,123,12300,1,2,0.0,12.600694444444446
20829897637,124,12400,1,2,0.0,12.600694444444446
21021762081,125,12500,1,2,0.0,12.600694444444446
21211858757,126,12600,1,2,0.0,12.600694444444446
21421494407,127,12700,1,2,0.0,12.600694444444446
21632547617,128,12800,1,2,0.0,12.600694444444446
21845628691,129,12900,1,2,0.0,12.600694444444446
22060328370,130,13000,1,2,0.0,12.600694444444446
22278357761,131,13100,1,2,0.0,12.600694444444446
22491607795,132,13200,1,2,0.0,12.600694444444446
22703608888,133,13300,1,2,0.0,12.600694444444446
22913416912,134,13400,1,2,0.0,12.600694444444446
23122689724,135,13500,1,2,0.0,12.600694444444446
